price,date
850000,2020-06-28 00:00:00
680000,2020-06-28 00:00:00
820969,2020-06-28 00:00:00
1350000,2020-06-28 00:00:00
730000,2020-06-28 00:00:00
1295000,2020-06-28 00:00:00
850000,2020-06-28 00:00:00
220000,2020-06-28 00:00:00
2201819,2020-06-28 00:00:00
1642038,2020-06-28 00:00:00
1642038,2020-06-28 00:00:00
1515000,2020-06-28 00:00:00
814735,2020-06-28 00:00:00
814735,2020-06-28 00:00:00
69990,2020-06-28 00:00:00
1662429,2020-06-28 00:00:00
965000,2020-06-28 00:00:00
920000,2020-06-28 00:00:00
6125000,2020-06-29 00:00:00
5200001,2020-06-29 00:00:00
5560048,2020-06-29 00:00:00
5553271,2020-06-29 00:00:00
5100000,2020-06-29 00:00:00
1727002,2020-06-29 00:00:00
2350000,2020-06-29 00:00:00
2525000,2020-06-29 00:00:00
1745000,2020-06-29 00:00:00
1710000,2020-06-29 00:00:00
1150000,2020-06-29 00:00:00
916175,2020-06-29 00:00:00
500000,2020-06-29 00:00:00
575000,2020-06-29 00:00:00
200000,2020-06-29 00:00:00
2980000,2020-06-29 00:00:00
584224,2020-06-29 00:00:00
1510000,2020-06-29 00:00:00
1971396,2020-06-29 00:00:00
1144479,2020-06-29 00:00:00
1495000,2020-06-29 00:00:00
2779396,2020-06-29 00:00:00
1520000,2020-06-29 00:00:00
2239711,2020-06-29 00:00:00
200000,2020-06-29 00:00:00
3030000,2020-06-29 00:00:00
200000,2020-06-29 00:00:00
585068,2020-06-29 00:00:00
200000,2020-06-29 00:00:00
390000,2020-06-29 00:00:00
200000,2020-06-29 00:00:00
2980000,2020-06-29 00:00:00
2850000,2020-06-29 00:00:00
3600000,2020-06-29 00:00:00
18,2020-06-29 00:00:00
3225000,2020-06-29 00:00:00
4920000,2020-06-29 00:00:00
698249,2020-06-29 00:00:00
698183,2020-06-29 00:00:00
3000000,2020-06-29 00:00:00
698183,2020-06-29 00:00:00
704028,2020-06-29 00:00:00
4655896,2020-06-29 00:00:00
100000,2020-06-29 00:00:00
3900000,2020-06-29 00:00:00
60000,2020-06-29 00:00:00
814735,2020-06-29 00:00:00
770000,2020-06-29 00:00:00
1100000,2020-06-29 00:00:00
3000000,2020-06-29 00:00:00
3900000,2020-06-29 00:00:00
679017,2020-06-29 00:00:00
2850000,2020-06-29 00:00:00
823967,2020-06-29 00:00:00
740000,2020-06-29 00:00:00
630001,2020-06-29 00:00:00
698456,2020-06-29 00:00:00
101001,2020-06-29 00:00:00
720403,2020-06-29 00:00:00
53258,2020-06-29 00:00:00
85000,2020-06-29 00:00:00
650000,2020-06-29 00:00:00
665000,2020-06-29 00:00:00
640464,2020-06-29 00:00:00
630000,2020-06-29 00:00:00
18,2020-06-29 00:00:00
18,2020-06-29 00:00:00
67859,2020-06-29 00:00:00
300000,2020-06-29 00:00:00
1120000,2020-06-29 00:00:00
934973,2020-06-29 00:00:00
1073480,2020-06-29 00:00:00
167000,2020-06-29 00:00:00
1074037,2020-06-29 00:00:00
945415,2020-06-29 00:00:00
1081911,2020-06-29 00:00:00
573966,2020-06-29 00:00:00
965407,2020-06-29 00:00:00
970088,2020-06-29 00:00:00
955000,2020-06-29 00:00:00
2315000,2020-06-29 00:00:00
1060000,2020-06-29 00:00:00
1850000,2020-06-29 00:00:00
1040000,2020-06-29 00:00:00
2300000,2020-06-29 00:00:00
1019918,2020-06-29 00:00:00
2100000,2020-06-29 00:00:00
2580000,2020-06-29 00:00:00
1113020,2020-06-29 00:00:00
1137576,2020-06-29 00:00:00
1825000,2020-06-29 00:00:00
1080193,2020-06-29 00:00:00
2239000,2020-06-29 00:00:00
1150002,2020-06-29 00:00:00
2400001,2020-06-29 00:00:00
1100000,2020-06-29 00:00:00
2570000,2020-06-29 00:00:00
2230000,2020-06-29 00:00:00
915000,2020-06-29 00:00:00
1711727,2020-06-29 00:00:00
1111981,2020-06-29 00:00:00
1125529,2020-06-29 00:00:00
1710000,2020-06-29 00:00:00
1550000,2020-06-29 00:00:00
1990000,2020-06-29 00:00:00
1105342,2020-06-29 00:00:00
1700000,2020-06-29 00:00:00
2400001,2020-06-29 00:00:00
884424,2020-06-29 00:00:00
1185000,2020-06-29 00:00:00
1795000,2020-06-29 00:00:00
1075000,2020-06-29 00:00:00
1476469,2020-06-29 00:00:00
2080000,2020-06-29 00:00:00
930000,2020-06-29 00:00:00
1413000,2020-06-29 00:00:00
2280000,2020-06-29 00:00:00
1350000,2020-06-29 00:00:00
1700000,2020-06-29 00:00:00
1250000,2020-06-29 00:00:00
1620000,2020-06-29 00:00:00
1845600,2020-06-29 00:00:00
1700000,2020-06-29 00:00:00
2460000,2020-06-29 00:00:00
1345896,2020-06-29 00:00:00
2110426,2020-06-29 00:00:00
1400000,2020-06-29 00:00:00
1754722,2020-06-29 00:00:00
1310000,2020-06-29 00:00:00
1250000,2020-06-29 00:00:00
2417000,2020-06-29 00:00:00
1200000,2020-06-29 00:00:00
1650000,2020-06-29 00:00:00
2553396,2020-06-29 00:00:00
1350000,2020-06-29 00:00:00
2420000,2020-06-29 00:00:00
1490000,2020-06-29 00:00:00
2265000,2020-06-29 00:00:00
1278365,2020-06-29 00:00:00
1500000,2020-06-29 00:00:00
1477422,2020-06-29 00:00:00
2620000,2020-06-29 00:00:00
1390443,2020-06-29 00:00:00
1477722,2020-06-29 00:00:00
1725000,2020-06-29 00:00:00
1850000,2020-06-29 00:00:00
1185000,2020-06-29 00:00:00
1300000,2020-06-29 00:00:00
1450000,2020-06-29 00:00:00
1660000,2020-06-29 00:00:00
1195000,2020-06-29 00:00:00
1638584,2020-06-29 00:00:00
1655803,2020-06-29 00:00:00
1189000,2020-06-29 00:00:00
1530000,2020-06-29 00:00:00
1255000,2020-06-29 00:00:00
1450000,2020-06-29 00:00:00
1170000,2020-06-29 00:00:00
1651000,2020-06-29 00:00:00
1633001,2020-06-29 00:00:00
1565000,2020-06-29 00:00:00
1700000,2020-06-29 00:00:00
2340000,2020-06-29 00:00:00
1710000,2020-06-29 00:00:00
945000,2020-06-29 00:00:00
835000,2020-06-29 00:00:00
700000,2020-06-29 00:00:00
1010000,2020-06-29 00:00:00
18,2020-06-29 00:00:00
782500,2020-06-29 00:00:00
1277647,2020-06-29 00:00:00
1277647,2020-06-29 00:00:00
8450001,2020-06-30 00:00:00
2501722,2020-06-30 00:00:00
2270000,2020-06-30 00:00:00
1950000,2020-06-30 00:00:00
185000,2020-06-30 00:00:00
1970000,2020-06-30 00:00:00
1300000,2020-06-30 00:00:00
620000,2020-06-30 00:00:00
120000,2020-06-30 00:00:00
1035000,2020-06-30 00:00:00
1120000,2020-06-30 00:00:00
98906,2020-06-30 00:00:00
98906,2020-06-30 00:00:00
75000,2020-06-30 00:00:00
98400,2020-06-30 00:00:00
1260000,2020-06-30 00:00:00
680000,2020-06-30 00:00:00
317871,2020-06-30 00:00:00
1600000,2020-06-30 00:00:00
578511,2020-06-30 00:00:00
1617523,2020-06-30 00:00:00
345000,2020-06-30 00:00:00
584224,2020-06-30 00:00:00
578511,2020-06-30 00:00:00
578511,2020-06-30 00:00:00
400000,2020-06-30 00:00:00
2147000,2020-06-30 00:00:00
2085896,2020-06-30 00:00:00
1221848,2020-06-30 00:00:00
852661,2020-06-30 00:00:00
405000,2020-06-30 00:00:00
488000,2020-06-30 00:00:00
420000,2020-06-30 00:00:00
2130000,2020-06-30 00:00:00
2100000,2020-06-30 00:00:00
2125000,2020-06-30 00:00:00
320000,2020-06-30 00:00:00
2530000,2020-06-30 00:00:00
2690000,2020-06-30 00:00:00
2030000,2020-06-30 00:00:00
2198093,2020-06-30 00:00:00
2185000,2020-06-30 00:00:00
2100000,2020-06-30 00:00:00
2050000,2020-06-30 00:00:00
2150001,2020-06-30 00:00:00
1991000,2020-06-30 00:00:00
2225000,2020-06-30 00:00:00
2226722,2020-06-30 00:00:00
138201,2020-06-30 00:00:00
845000,2020-06-30 00:00:00
1191380,2020-06-30 00:00:00
852661,2020-06-30 00:00:00
138496,2020-06-30 00:00:00
852661,2020-06-30 00:00:00
852689,2020-06-30 00:00:00
867947,2020-06-30 00:00:00
815551,2020-06-30 00:00:00
826177,2020-06-30 00:00:00
868056,2020-06-30 00:00:00
1194611,2020-06-30 00:00:00
873596,2020-06-30 00:00:00
138502,2020-06-30 00:00:00
1159951,2020-06-30 00:00:00
815551,2020-06-30 00:00:00
709000,2020-06-30 00:00:00
868055,2020-06-30 00:00:00
138214,2020-06-30 00:00:00
866705,2020-06-30 00:00:00
1219000,2020-06-30 00:00:00
1225000,2020-06-30 00:00:00
815551,2020-06-30 00:00:00
1185000,2020-06-30 00:00:00
712000,2020-06-30 00:00:00
692308,2020-06-30 00:00:00
814610,2020-06-30 00:00:00
1162000,2020-06-30 00:00:00
1232076,2020-06-30 00:00:00
1279172,2020-06-30 00:00:00
689791,2020-06-30 00:00:00
830000,2020-06-30 00:00:00
122406,2020-06-30 00:00:00
90675,2020-06-30 00:00:00
2727000,2020-06-30 00:00:00
2700000,2020-06-30 00:00:00
2700000,2020-06-30 00:00:00
2713000,2020-06-30 00:00:00
2800001,2020-06-30 00:00:00
2580000,2020-06-30 00:00:00
2660000,2020-06-30 00:00:00
2655000,2020-06-30 00:00:00
857608,2020-06-30 00:00:00
857608,2020-06-30 00:00:00
640000,2020-06-30 00:00:00
1990000,2020-06-30 00:00:00
137999,2020-06-30 00:00:00
2577600,2020-06-30 00:00:00
2720000,2020-06-30 00:00:00
2560298,2020-06-30 00:00:00
1814648,2020-07-01 00:00:00
2260001,2020-07-01 00:00:00
3550000,2020-07-01 00:00:00
2890000,2020-07-01 00:00:00
266250,2020-07-01 00:00:00
194976,2020-07-01 00:00:00
3600000,2020-07-01 00:00:00
3700000,2020-07-01 00:00:00
4625000,2020-07-01 00:00:00
20861,2020-07-01 00:00:00
4100000,2020-07-01 00:00:00
2820000,2020-07-01 00:00:00
2850000,2020-07-01 00:00:00
2530000,2020-07-01 00:00:00
4790000,2020-07-01 00:00:00
3600000,2020-07-01 00:00:00
585000,2020-07-01 00:00:00
1130000,2020-07-01 00:00:00
1050000,2020-07-01 00:00:00
980000,2020-07-01 00:00:00
1215000,2020-07-01 00:00:00
1110163,2020-07-01 00:00:00
932421,2020-07-01 00:00:00
1390000,2020-07-01 00:00:00
1112256,2020-07-01 00:00:00
1155000,2020-07-01 00:00:00
1160080,2020-07-01 00:00:00
1063995,2020-07-01 00:00:00
520000,2020-07-01 00:00:00
1407600,2020-07-01 00:00:00
1302840,2020-07-01 00:00:00
553917,2020-07-01 00:00:00
1066508,2020-07-01 00:00:00
1400000,2020-07-01 00:00:00
1350000,2020-07-01 00:00:00
929970,2020-07-01 00:00:00
4900000,2020-07-01 00:00:00
57181,2020-07-01 00:00:00
78506,2020-07-01 00:00:00
117163,2020-07-01 00:00:00
116078,2020-07-01 00:00:00
3550000,2020-07-01 00:00:00
26000,2020-07-01 00:00:00
4990000,2020-07-01 00:00:00
2580000,2020-07-01 00:00:00
3540000,2020-07-01 00:00:00
2650000,2020-07-01 00:00:00
118609,2020-07-01 00:00:00
3000000,2020-07-01 00:00:00
2375000,2020-07-01 00:00:00
2500000,2020-07-01 00:00:00
2400002,2020-07-01 00:00:00
2521658,2020-07-01 00:00:00
2700000,2020-07-01 00:00:00
2300000,2020-07-01 00:00:00
116802,2020-07-01 00:00:00
2330000,2020-07-01 00:00:00
47850,2020-07-01 00:00:00
2650000,2020-07-01 00:00:00
2369999,2020-07-01 00:00:00
2490000,2020-07-01 00:00:00
965000,2020-07-01 00:00:00
2700000,2020-07-01 00:00:00
2390000,2020-07-01 00:00:00
1007200,2020-07-01 00:00:00
2700000,2020-07-01 00:00:00
2740000,2020-07-01 00:00:00
2771000,2020-07-01 00:00:00
900000,2020-07-01 00:00:00
1170970,2020-07-01 00:00:00
2475002,2020-07-01 00:00:00
1162008,2020-07-01 00:00:00
2360000,2020-07-01 00:00:00
1290000,2020-07-01 00:00:00
730000,2020-07-01 00:00:00
825000,2020-07-01 00:00:00
11967,2020-07-01 00:00:00
820000,2020-07-01 00:00:00
810000,2020-07-01 00:00:00
27227,2020-07-01 00:00:00
735000,2020-07-01 00:00:00
857608,2020-07-01 00:00:00
680000,2020-07-01 00:00:00
710000,2020-07-01 00:00:00
850000,2020-07-01 00:00:00
234407,2020-07-01 00:00:00
1779412,2020-07-01 00:00:00
1386786,2020-07-01 00:00:00
1779412,2020-07-01 00:00:00
1330000,2020-07-01 00:00:00
1148466,2020-07-01 00:00:00
1148594,2020-07-01 00:00:00
1148466,2020-07-01 00:00:00
871224,2020-07-01 00:00:00
715000,2020-07-01 00:00:00
829306,2020-07-01 00:00:00
828985,2020-07-01 00:00:00
752000,2020-07-01 00:00:00
860000,2020-07-01 00:00:00
700000,2020-07-01 00:00:00
800000,2020-07-01 00:00:00
1100000,2020-07-01 00:00:00
990000,2020-07-01 00:00:00
974687,2020-07-01 00:00:00
785000,2020-07-01 00:00:00
1030000,2020-07-01 00:00:00
995061,2020-07-01 00:00:00
1090000,2020-07-01 00:00:00
340000,2020-07-01 00:00:00
1077535,2020-07-01 00:00:00
1136981,2020-07-01 00:00:00
460000,2020-07-01 00:00:00
950000,2020-07-01 00:00:00
1066303,2020-07-01 00:00:00
2080000,2020-07-01 00:00:00
515000,2020-07-01 00:00:00
595354,2020-07-01 00:00:00
565000,2020-07-01 00:00:00
1160000,2020-07-01 00:00:00
878235,2020-07-01 00:00:00
1180000,2020-07-01 00:00:00
881748,2020-07-01 00:00:00
1331005,2020-07-01 00:00:00
928364,2020-07-01 00:00:00
1407128,2020-07-01 00:00:00
1338104,2020-07-01 00:00:00
920000,2020-07-01 00:00:00
2000000,2020-07-01 00:00:00
1540000,2020-07-01 00:00:00
1200000,2020-07-01 00:00:00
1790000,2020-07-01 00:00:00
1610000,2020-07-01 00:00:00
1190000,2020-07-01 00:00:00
1050000,2020-07-01 00:00:00
1525000,2020-07-01 00:00:00
1350000,2020-07-01 00:00:00
1000000,2020-07-01 00:00:00
2020000,2020-07-01 00:00:00
1127414,2020-07-01 00:00:00
1410000,2020-07-01 00:00:00
1950000,2020-07-01 00:00:00
920616,2020-07-01 00:00:00
1390000,2020-07-01 00:00:00
2000000,2020-07-01 00:00:00
1105000,2020-07-01 00:00:00
1260000,2020-07-01 00:00:00
2200000,2020-07-01 00:00:00
1880000,2020-07-01 00:00:00
1435000,2020-07-01 00:00:00
970000,2020-07-01 00:00:00
1736158,2020-07-01 00:00:00
927500,2020-07-01 00:00:00
1300000,2020-07-01 00:00:00
2200000,2020-07-01 00:00:00
955000,2020-07-01 00:00:00
1810000,2020-07-01 00:00:00
1740000,2020-07-01 00:00:00
1575073,2020-07-01 00:00:00
1780002,2020-07-01 00:00:00
1500000,2020-07-01 00:00:00
2150000,2020-07-01 00:00:00
1680000,2020-07-01 00:00:00
1900000,2020-07-01 00:00:00
1610000,2020-07-01 00:00:00
2160000,2020-07-01 00:00:00
1900000,2020-07-01 00:00:00
1823580,2020-07-01 00:00:00
1930000,2020-07-01 00:00:00
1680000,2020-07-01 00:00:00
1711783,2020-07-01 00:00:00
1430000,2020-07-01 00:00:00
1910268,2020-07-01 00:00:00
1535000,2020-07-01 00:00:00
1490000,2020-07-01 00:00:00
1595000,2020-07-01 00:00:00
1645403,2020-07-01 00:00:00
1711137,2020-07-01 00:00:00
1511427,2020-07-01 00:00:00
1955001,2020-07-01 00:00:00
1509624,2020-07-01 00:00:00
2160000,2020-07-01 00:00:00
1650328,2020-07-01 00:00:00
2004712,2020-07-01 00:00:00
1680159,2020-07-01 00:00:00
1479000,2020-07-01 00:00:00
1595000,2020-07-01 00:00:00
1500000,2020-07-01 00:00:00
1815000,2020-07-01 00:00:00
1600000,2020-07-01 00:00:00
1695896,2020-07-01 00:00:00
1500000,2020-07-01 00:00:00
2201819,2020-07-01 00:00:00
2238981,2020-07-01 00:00:00
2034000,2020-07-01 00:00:00
1770000,2020-07-01 00:00:00
1766722,2020-07-01 00:00:00
1780000,2020-07-01 00:00:00
1660000,2020-07-01 00:00:00
2050000,2020-07-01 00:00:00
1720000,2020-07-01 00:00:00
1630000,2020-07-01 00:00:00
1820000,2020-07-01 00:00:00
1661400,2020-07-01 00:00:00
120000,2020-07-01 00:00:00
305770,2020-07-01 00:00:00
2750000,2020-07-01 00:00:00
1250000,2020-07-01 00:00:00
1148466,2020-07-01 00:00:00
1137108,2020-07-01 00:00:00
1148466,2020-07-01 00:00:00
1148594,2020-07-01 00:00:00
77820,2020-07-01 00:00:00
64225,2020-07-01 00:00:00
7668,2020-07-01 00:00:00
6025000,2020-07-02 00:00:00
5463500,2020-07-02 00:00:00
500000,2020-07-02 00:00:00
1755000,2020-07-02 00:00:00
2000000,2020-07-02 00:00:00
4700000,2020-07-02 00:00:00
580000,2020-07-02 00:00:00
5000000,2020-07-02 00:00:00
2450000,2020-07-02 00:00:00
1710000,2020-07-02 00:00:00
4200000,2020-07-02 00:00:00
300948,2020-07-02 00:00:00
4850000,2020-07-02 00:00:00
2550000,2020-07-02 00:00:00
533204,2020-07-02 00:00:00
980000,2020-07-02 00:00:00
3410850,2020-07-02 00:00:00
3285805,2020-07-02 00:00:00
3000000,2020-07-02 00:00:00
2830000,2020-07-02 00:00:00
4650000,2020-07-02 00:00:00
555000,2020-07-02 00:00:00
1540000,2020-07-02 00:00:00
3550000,2020-07-02 00:00:00
3350001,2020-07-02 00:00:00
3203781,2020-07-02 00:00:00
2474361,2020-07-02 00:00:00
1500001,2020-07-02 00:00:00
945052,2020-07-02 00:00:00
732222,2020-07-02 00:00:00
430000,2020-07-02 00:00:00
3000000,2020-07-02 00:00:00
3320000,2020-07-02 00:00:00
3270000,2020-07-02 00:00:00
2400000,2020-07-02 00:00:00
2750000,2020-07-02 00:00:00
2450001,2020-07-02 00:00:00
1870000,2020-07-02 00:00:00
2425500,2020-07-02 00:00:00
2630000,2020-07-02 00:00:00
2590000,2020-07-02 00:00:00
1665000,2020-07-02 00:00:00
2340000,2020-07-02 00:00:00
1575000,2020-07-02 00:00:00
2275000,2020-07-02 00:00:00
1450000,2020-07-02 00:00:00
2540000,2020-07-02 00:00:00
1545934,2020-07-02 00:00:00
2730000,2020-07-02 00:00:00
1547306,2020-07-02 00:00:00
2380000,2020-07-02 00:00:00
1425895,2020-07-02 00:00:00
1638303,2020-07-02 00:00:00
2723000,2020-07-02 00:00:00
1640000,2020-07-02 00:00:00
2505896,2020-07-02 00:00:00
1040000,2020-07-02 00:00:00
1590000,2020-07-02 00:00:00
2305000,2020-07-02 00:00:00
1000000,2020-07-02 00:00:00
2740000,2020-07-02 00:00:00
1540833,2020-07-02 00:00:00
992098,2020-07-02 00:00:00
1450000,2020-07-02 00:00:00
2060000,2020-07-02 00:00:00
1549810,2020-07-02 00:00:00
936412,2020-07-02 00:00:00
1600681,2020-07-02 00:00:00
970002,2020-07-02 00:00:00
1570000,2020-07-02 00:00:00
1955000,2020-07-02 00:00:00
1077890,2020-07-02 00:00:00
1620000,2020-07-02 00:00:00
1970000,2020-07-02 00:00:00
925382,2020-07-02 00:00:00
1600000,2020-07-02 00:00:00
1847896,2020-07-02 00:00:00
2,2020-07-02 00:00:00
1110163,2020-07-02 00:00:00
1650000,2020-07-02 00:00:00
1845000,2020-07-02 00:00:00
1056858,2020-07-02 00:00:00
2000000,2020-07-02 00:00:00
1814648,2020-07-02 00:00:00
1736158,2020-07-02 00:00:00
1870000,2020-07-02 00:00:00
1920000,2020-07-02 00:00:00
1950000,2020-07-02 00:00:00
1750000,2020-07-02 00:00:00
1136981,2020-07-02 00:00:00
1148466,2020-07-02 00:00:00
1148594,2020-07-02 00:00:00
1148466,2020-07-02 00:00:00
1136981,2020-07-02 00:00:00
1148466,2020-07-02 00:00:00
1148594,2020-07-02 00:00:00
1068918,2020-07-02 00:00:00
1067596,2020-07-02 00:00:00
1799702,2020-07-02 00:00:00
1070000,2020-07-02 00:00:00
1830000,2020-07-02 00:00:00
2000000,2020-07-02 00:00:00
1920000,2020-07-02 00:00:00
990000,2020-07-02 00:00:00
1701435,2020-07-02 00:00:00
2,2020-07-02 00:00:00
1067985,2020-07-02 00:00:00
1715000,2020-07-02 00:00:00
1050000,2020-07-02 00:00:00
593653,2020-07-02 00:00:00
2000000,2020-07-02 00:00:00
1000000,2020-07-02 00:00:00
930001,2020-07-02 00:00:00
1740000,2020-07-02 00:00:00
2227707,2020-07-02 00:00:00
1128205,2020-07-02 00:00:00
641012,2020-07-02 00:00:00
659467,2020-07-02 00:00:00
1904396,2020-07-02 00:00:00
991685,2020-07-02 00:00:00
590000,2020-07-02 00:00:00
630000,2020-07-02 00:00:00
675000,2020-07-02 00:00:00
1144506,2020-07-02 00:00:00
620000,2020-07-02 00:00:00
650000,2020-07-02 00:00:00
922160,2020-07-02 00:00:00
891032,2020-07-02 00:00:00
926433,2020-07-02 00:00:00
878015,2020-07-02 00:00:00
901709,2020-07-02 00:00:00
724000,2020-07-02 00:00:00
1032644,2020-07-02 00:00:00
688165,2020-07-02 00:00:00
675000,2020-07-02 00:00:00
1112256,2020-07-02 00:00:00
700000,2020-07-02 00:00:00
689935,2020-07-02 00:00:00
884424,2020-07-02 00:00:00
1020000,2020-07-02 00:00:00
1025000,2020-07-02 00:00:00
820000,2020-07-02 00:00:00
1700000,2020-07-02 00:00:00
1450000,2020-07-02 00:00:00
1689999,2020-07-02 00:00:00
1450000,2020-07-02 00:00:00
680000,2020-07-02 00:00:00
719000,2020-07-02 00:00:00
1640000,2020-07-02 00:00:00
1500001,2020-07-02 00:00:00
1692519,2020-07-02 00:00:00
1700000,2020-07-02 00:00:00
1550000,2020-07-02 00:00:00
688697,2020-07-02 00:00:00
1675000,2020-07-02 00:00:00
765000,2020-07-02 00:00:00
755000,2020-07-02 00:00:00
840000,2020-07-02 00:00:00
775000,2020-07-02 00:00:00
836849,2020-07-02 00:00:00
790000,2020-07-02 00:00:00
650000,2020-07-02 00:00:00
750000,2020-07-02 00:00:00
765000,2020-07-02 00:00:00
830000,2020-07-02 00:00:00
860000,2020-07-02 00:00:00
860000,2020-07-02 00:00:00
800000,2020-07-02 00:00:00
820969,2020-07-02 00:00:00
800002,2020-07-02 00:00:00
1240000,2020-07-02 00:00:00
1180000,2020-07-02 00:00:00
1205000,2020-07-02 00:00:00
1400000,2020-07-02 00:00:00
1230000,2020-07-02 00:00:00
1375000,2020-07-02 00:00:00
1331005,2020-07-02 00:00:00
1329874,2020-07-02 00:00:00
1385927,2020-07-02 00:00:00
1213202,2020-07-02 00:00:00
1331005,2020-07-02 00:00:00
1195840,2020-07-02 00:00:00
52049,2020-07-02 00:00:00
1410000,2020-07-02 00:00:00
149157,2020-07-02 00:00:00
1185896,2020-07-02 00:00:00
1350000,2020-07-02 00:00:00
1347416,2020-07-02 00:00:00
1407082,2020-07-02 00:00:00
1235000,2020-07-02 00:00:00
1285500,2020-07-02 00:00:00
1398623,2020-07-02 00:00:00
1367983,2020-07-02 00:00:00
1155852,2020-07-02 00:00:00
1200000,2020-07-02 00:00:00
1360000,2020-07-02 00:00:00
1380000,2020-07-02 00:00:00
848909,2020-07-02 00:00:00
756606,2020-07-02 00:00:00
800000,2020-07-02 00:00:00
1736158,2020-07-02 00:00:00
2270000,2020-07-02 00:00:00
1925000,2020-07-02 00:00:00
1760000,2020-07-02 00:00:00
1315000,2020-07-02 00:00:00
1148594,2020-07-02 00:00:00
817500,2020-07-02 00:00:00
1148594,2020-07-02 00:00:00
850000,2020-07-02 00:00:00
1050000,2020-07-02 00:00:00
540000,2020-07-02 00:00:00
1315000,2020-07-02 00:00:00
1500000,2020-07-03 00:00:00
927000,2020-07-03 00:00:00
1535000,2020-07-03 00:00:00
1360000,2020-07-03 00:00:00
1700000,2020-07-03 00:00:00
2090000,2020-07-03 00:00:00
2500000,2020-07-03 00:00:00
675000,2020-07-03 00:00:00
1255896,2020-07-03 00:00:00
910000,2020-07-03 00:00:00
1105896,2020-07-03 00:00:00
1216999,2020-07-03 00:00:00
820000,2020-07-03 00:00:00
2666499,2020-07-03 00:00:00
1210000,2020-07-03 00:00:00
755000,2020-07-03 00:00:00
1410000,2020-07-03 00:00:00
827700,2020-07-03 00:00:00
900000,2020-07-03 00:00:00
1200000,2020-07-03 00:00:00
1390000,2020-07-03 00:00:00
1810000,2020-07-03 00:00:00
2135000,2020-07-03 00:00:00
1290000,2020-07-03 00:00:00
540000,2020-07-03 00:00:00
1047009,2020-07-03 00:00:00
1150000,2020-07-03 00:00:00
1616000,2020-07-03 00:00:00
580787,2020-07-03 00:00:00
615000,2020-07-04 00:00:00
780000,2020-07-04 00:00:00
5400000,2020-07-05 00:00:00
4000000,2020-07-05 00:00:00
4522000,2020-07-05 00:00:00
3525000,2020-07-05 00:00:00
3200000,2020-07-05 00:00:00
1900000,2020-07-05 00:00:00
3400000,2020-07-05 00:00:00
2259336,2020-07-05 00:00:00
3355896,2020-07-05 00:00:00
2064396,2020-07-05 00:00:00
3710000,2020-07-05 00:00:00
3350000,2020-07-05 00:00:00
580000,2020-07-05 00:00:00
550000,2020-07-05 00:00:00
2998000,2020-07-05 00:00:00
3200000,2020-07-05 00:00:00
4060000,2020-07-05 00:00:00
515000,2020-07-05 00:00:00
3107770,2020-07-05 00:00:00
370000,2020-07-05 00:00:00
3200000,2020-07-05 00:00:00
3730000,2020-07-05 00:00:00
570000,2020-07-05 00:00:00
750000,2020-07-05 00:00:00
1770000,2020-07-05 00:00:00
850000,2020-07-05 00:00:00
1850000,2020-07-05 00:00:00
1107853,2020-07-05 00:00:00
660000,2020-07-05 00:00:00
1780000,2020-07-05 00:00:00
1107853,2020-07-05 00:00:00
810000,2020-07-05 00:00:00
2400000,2020-07-05 00:00:00
1073501,2020-07-05 00:00:00
650000,2020-07-05 00:00:00
2090000,2020-07-05 00:00:00
882500,2020-07-05 00:00:00
1350000,2020-07-05 00:00:00
57061,2020-07-05 00:00:00
166738,2020-07-05 00:00:00
1407000,2020-07-05 00:00:00
1169928,2020-07-05 00:00:00
1329893,2020-07-05 00:00:00
197462,2020-07-05 00:00:00
1400000,2020-07-05 00:00:00
1270000,2020-07-05 00:00:00
1300000,2020-07-05 00:00:00
1176006,2020-07-05 00:00:00
1154521,2020-07-05 00:00:00
1300000,2020-07-05 00:00:00
1231707,2020-07-05 00:00:00
1374450,2020-07-05 00:00:00
1401554,2020-07-05 00:00:00
1420000,2020-07-05 00:00:00
1310000,2020-07-05 00:00:00
1350000,2020-07-05 00:00:00
1200000,2020-07-05 00:00:00
1400000,2020-07-05 00:00:00
325079,2020-07-05 00:00:00
318305,2020-07-05 00:00:00
325117,2020-07-05 00:00:00
306872,2020-07-05 00:00:00
1330000,2020-07-05 00:00:00
31830,2020-07-05 00:00:00
211631,2020-07-05 00:00:00
780000,2020-07-05 00:00:00
178000,2020-07-05 00:00:00
870000,2020-07-05 00:00:00
695000,2020-07-05 00:00:00
738859,2020-07-05 00:00:00
42929,2020-07-05 00:00:00
798090,2020-07-05 00:00:00
97050,2020-07-05 00:00:00
780000,2020-07-05 00:00:00
670000,2020-07-05 00:00:00
685000,2020-07-05 00:00:00
850000,2020-07-05 00:00:00
620000,2020-07-05 00:00:00
2660000,2020-07-05 00:00:00
857608,2020-07-05 00:00:00
300000,2020-07-05 00:00:00
876000,2020-07-05 00:00:00
1765000,2020-07-05 00:00:00
720403,2020-07-05 00:00:00
1910000,2020-07-05 00:00:00
1050000,2020-07-05 00:00:00
800000,2020-07-05 00:00:00
1040000,2020-07-05 00:00:00
704025,2020-07-05 00:00:00
800000,2020-07-05 00:00:00
974399,2020-07-05 00:00:00
101609,2020-07-05 00:00:00
883575,2020-07-05 00:00:00
2532000,2020-07-05 00:00:00
70576,2020-07-05 00:00:00
